t,i,j
45701.0,39,59
45702.0,56,74
45702.0,15,48
45703.0,82,60
45703.0,39,59
45703.0,56,74
45704.0,56,74
45704.0,82,60
45705.0,56,74
45706.0,56,74
45706.0,39,59
45707.0,56,74
45707.0,15,48
45707.0,82,60
45707.0,39,59
45708.0,15,48
45708.0,56,74
45708.0,39,59
45708.0,82,60
45709.0,39,59
45709.0,56,74
45709.0,82,60
45710.0,39,59
45710.0,56,74
45710.0,82,60
45711.0,56,74
45711.0,39,59
45712.0,82,60
45712.0,56,74
45712.0,39,59
45713.0,56,74
45714.0,56,74
45715.0,82,60
45717.0,82,60
45718.0,82,60
45719.0,82,60
45721.0,82,60
45722.0,82,60
45723.0,82,60
45725.0,82,60
45726.0,82,60
45727.0,82,60
45728.0,82,60
45730.0,82,60
45731.0,82,60
45732.0,69,47
45732.0,82,60
45733.0,82,60
45734.0,82,60
45735.0,82,60
45738.0,82,60
45739.0,82,60
45740.0,82,60
45742.0,82,60
45743.0,82,60
45749.0,82,60
45752.0,82,60
45756.0,82,60
45757.0,82,60
45760.0,39,59
45760.0,56,74
45760.0,18,3
45761.0,18,3
45761.0,56,74
45761.0,39,59
45762.0,18,3
45762.0,39,59
45762.0,56,74
45762.0,82,60
45763.0,82,60
45763.0,18,3
45763.0,56,74
45764.0,82,60
45764.0,56,74
45764.0,39,59
45764.0,18,3
45765.0,82,60
45765.0,56,74
45765.0,18,3
45765.0,25,75
45765.0,39,59
45766.0,82,60
45766.0,39,59
45766.0,18,3
45766.0,56,74
45767.0,39,59
45767.0,56,74
45767.0,18,3
45768.0,18,3
45768.0,56,74
45769.0,39,59
45769.0,82,60
45769.0,56,74
45770.0,56,74
45770.0,39,59
45771.0,82,60
45771.0,39,59
45771.0,56,74
45772.0,82,60
45772.0,39,59
45772.0,56,74
45772.0,15,48
45773.0,15,48
45773.0,39,59
45773.0,56,74
45773.0,82,60
45774.0,56,74
45774.0,39,59
45774.0,15,48
45774.0,82,60
45775.0,39,59
45775.0,15,48
45775.0,56,74
45776.0,82,60
45776.0,39,59
45776.0,56,74
45776.0,15,48
45777.0,15,48
45777.0,39,59
45777.0,56,74
45777.0,82,60
45778.0,56,74
45778.0,15,48
45778.0,82,60
45778.0,39,59
45779.0,56,74
45779.0,82,60
45779.0,15,48
45779.0,39,59
45780.0,82,60
45780.0,15,48
45780.0,56,74
45781.0,82,60
45781.0,39,59
45781.0,56,74
45781.0,15,48
45782.0,56,74
45782.0,39,59
45782.0,15,48
45783.0,39,59
45783.0,56,74
45783.0,82,60
45783.0,15,48
45784.0,56,74
45784.0,39,59
45784.0,15,48
45785.0,15,48
45785.0,82,60
45785.0,56,74
45786.0,56,74
45786.0,15,48
45787.0,82,60
45787.0,39,59
45787.0,15,48
45787.0,56,74
45788.0,82,60
45788.0,15,48
45788.0,56,74
45789.0,39,59
45789.0,82,60
45789.0,56,74
45789.0,15,48
45790.0,82,60
45790.0,15,48
45790.0,39,59
45790.0,56,74
45791.0,82,60
45791.0,39,59
45791.0,56,74
45792.0,39,59
45792.0,82,60
45792.0,56,74
45793.0,82,60
45793.0,39,59
45793.0,56,74
45794.0,56,74
45794.0,82,60
45794.0,39,59
45795.0,39,59
45795.0,82,60
45796.0,39,59
45797.0,82,60
45797.0,39,59
45798.0,39,59
45799.0,82,60
45799.0,39,59
45800.0,39,59
45800.0,15,48
45801.0,15,48
45802.0,15,48
45802.0,82,60
45803.0,39,59
45804.0,39,59
45804.0,15,48
45804.0,82,60
45805.0,39,59
45805.0,15,48
45807.0,15,48
45808.0,39,59
45809.0,82,60
45810.0,82,60
45811.0,15,48
45811.0,82,60
45813.0,82,60
45813.0,15,48
45815.0,39,59
45817.0,82,60
45818.0,82,60
45821.0,82,60
45821.0,39,59
45822.0,15,48
45822.0,39,59
45824.0,39,59
45824.0,15,48
45824.0,82,60
45825.0,82,60
45826.0,39,59
45826.0,82,60
45827.0,82,60
45827.0,39,59
45828.0,82,60
45828.0,39,59
45831.0,39,59
45832.0,39,59
45834.0,39,59
45835.0,39,59
45836.0,39,59
45839.0,39,59
45840.0,39,59
45841.0,82,60
45841.0,39,59
45842.0,15,48
45842.0,39,59
45843.0,15,48
45843.0,39,59
45844.0,15,48
45844.0,82,60
45845.0,39,59
45845.0,82,60
45845.0,15,48
45846.0,15,48
45846.0,82,60
45846.0,39,59
45847.0,15,48
45848.0,15,48
45849.0,82,60
45849.0,39,59
45849.0,15,48
45850.0,82,60
45850.0,15,48
45850.0,39,59
45851.0,39,59
45852.0,39,59
45853.0,39,59
45854.0,15,48
45854.0,39,59
45856.0,15,48
45856.0,39,59
45857.0,39,59
45858.0,15,48
45859.0,82,60
45859.0,39,59
45860.0,82,60
45860.0,15,48
45861.0,39,59
45862.0,39,59
45863.0,39,59
45863.0,82,60
45864.0,15,48
45864.0,82,60
45864.0,39,59
45865.0,39,59
45867.0,39,59
45868.0,39,59
45870.0,39,59
45871.0,39,59
45871.0,15,48
45872.0,39,59
45872.0,15,48
45873.0,82,60
45874.0,39,59
45875.0,82,60
45876.0,15,48
45876.0,82,60
45877.0,39,59
45877.0,15,48
45877.0,82,60
45878.0,82,60
45878.0,39,59
45878.0,15,48
45879.0,15,48
45880.0,15,48
45881.0,15,48
45881.0,39,59
45882.0,15,48
45883.0,15,48
45883.0,39,59
45884.0,15,48
45884.0,39,59
45885.0,15,48
45886.0,39,59
45886.0,15,48
45887.0,15,48
45887.0,39,59
45888.0,15,48
45888.0,39,59
45889.0,15,48
45890.0,15,48
45891.0,15,48
45891.0,39,59
45892.0,82,60
45892.0,15,48
45892.0,39,59
45893.0,39,59
45894.0,39,59
45895.0,39,59
45895.0,82,60
45896.0,39,59
45897.0,39,59
45897.0,82,60
45898.0,82,60
45898.0,39,59
45899.0,82,60
45899.0,39,59
45900.0,82,60
45900.0,39,59
45901.0,39,59
45902.0,39,59
45903.0,82,60
45903.0,39,59
45904.0,39,59
45905.0,82,60
45905.0,39,59
45906.0,82,60
45907.0,82,60
45908.0,39,59
45909.0,69,47
45910.0,69,47
45910.0,39,59
45911.0,69,47
45911.0,39,59
45912.0,69,47
45913.0,69,47
45913.0,39,59
45914.0,39,59
45915.0,69,47
45916.0,39,59
45916.0,69,47
45917.0,39,59
45917.0,69,47
45917.0,82,60
45918.0,69,47
45919.0,82,60
45919.0,39,59
45919.0,69,47
45920.0,82,60
45920.0,69,47
45920.0,39,59
45921.0,82,60
45921.0,69,47
45922.0,39,59
45922.0,69,47
45923.0,39,59
45923.0,69,47
45923.0,82,60
45926.0,82,60
45927.0,82,60
45928.0,82,60
45931.0,82,60
45932.0,82,60
45933.0,82,60
45935.0,82,60
45937.0,82,60
45940.0,56,74
45940.0,82,60
45941.0,15,48
45941.0,56,74
45942.0,15,48
45942.0,56,74
45943.0,15,48
45944.0,82,60
45944.0,15,48
45945.0,82,60
45945.0,15,48
45946.0,15,48
45946.0,82,60
45947.0,15,48
45948.0,15,48
45949.0,82,60
45949.0,15,48
45950.0,82,60
45951.0,82,60
45953.0,82,60
45955.0,82,60
45958.0,82,60
45960.0,15,48
45963.0,82,60
45963.0,15,48
45964.0,82,60
45964.0,39,59
45965.0,56,74
45966.0,56,74
45967.0,56,74
45967.0,39,59
45968.0,56,74
45969.0,56,74
45969.0,39,59
45969.0,82,60
45970.0,56,74
45970.0,82,60
45970.0,39,59
45971.0,56,74
45971.0,82,60
45971.0,15,48
45971.0,39,59
45972.0,56,74
45972.0,39,59
45972.0,15,48
45972.0,82,60
45973.0,82,60
45973.0,39,59
45973.0,56,74
45974.0,56,74
45974.0,15,48
45974.0,82,60
45975.0,39,59
45975.0,56,74
45975.0,82,60
45975.0,15,48
45976.0,56,74
45976.0,15,48
45976.0,39,59
45977.0,56,74
45977.0,82,60
45977.0,15,48
45978.0,39,59
45978.0,56,74
45978.0,82,60
45978.0,15,48
45979.0,15,48
45979.0,56,74
45979.0,82,60
45980.0,39,59
45980.0,56,74
45980.0,15,48
45980.0,82,60
45981.0,56,74
45981.0,15,48
45981.0,82,60
45982.0,56,74
45982.0,15,48
45982.0,82,60
45983.0,82,60
45983.0,39,59
45983.0,56,74
45984.0,39,59
45984.0,56,74
45984.0,15,48
45984.0,82,60
45985.0,15,48
45985.0,39,59
45986.0,15,48
45988.0,39,59
45988.0,82,60
45989.0,82,60
45990.0,82,60
45991.0,82,60
45991.0,15,48
45992.0,82,60
45992.0,15,48
45993.0,82,60
45993.0,15,48
45993.0,39,59
45995.0,39,59
45996.0,39,59
45998.0,82,60
45998.0,39,59
46000.0,82,60
46000.0,39,59
46002.0,39,59
46003.0,82,60
46003.0,39,59
46004.0,39,59
46004.0,82,60
46005.0,15,48
46006.0,39,59
46007.0,82,60
46008.0,82,60
46009.0,39,59
46013.0,39,59
46014.0,82,60
46015.0,39,59
46018.0,82,60
46019.0,39,59
46020.0,15,48
46021.0,15,48
46021.0,39,59
46022.0,82,60
46022.0,39,59
46022.0,15,48
46023.0,15,48
46023.0,39,59
46024.0,15,48
46024.0,39,59
46025.0,15,48
46025.0,39,59
46026.0,39,59
46026.0,15,48
46026.0,82,60
46027.0,39,59
46029.0,82,60
46034.0,15,48
46035.0,82,60
46035.0,15,48
46036.0,15,48
46037.0,82,60
46037.0,15,48
46039.0,15,48
46040.0,15,48
46041.0,82,60
46041.0,15,48
46042.0,15,48
46044.0,15,48
46045.0,82,60
46045.0,15,48
46046.0,15,48
46048.0,82,60
46049.0,15,48
46050.0,15,48
46050.0,82,60
46051.0,15,48
46052.0,15,48
46053.0,15,48
46053.0,82,60
46054.0,15,48
46055.0,15,48
46056.0,15,48
46057.0,15,48
46058.0,15,48
46059.0,15,48
46061.0,82,60
46062.0,82,60
46063.0,82,60
46064.0,82,60
46065.0,15,48
46065.0,82,60
46066.0,15,48
46066.0,82,60
46068.0,82,60
46068.0,15,48
46069.0,15,48
46069.0,82,60
46070.0,15,48
46070.0,82,60
46071.0,15,48
46071.0,82,60
46072.0,15,48
46073.0,15,48
46074.0,15,48
46075.0,82,60
46075.0,39,59
46076.0,39,59
46076.0,82,60
46077.0,39,59
46078.0,39,59
46079.0,39,59
46080.0,39,59
46081.0,39,59
46081.0,82,60
46082.0,39,59
46083.0,39,59
46083.0,82,60
46084.0,39,59
46084.0,82,60
46085.0,39,59
46086.0,39,59
46089.0,82,60
46091.0,82,60
46092.0,15,48
46093.0,82,60
46094.0,82,60
46102.0,39,59
46103.0,39,59
46104.0,39,59
46105.0,39,59
46106.0,39,59
46106.0,82,60
46108.0,39,59
46109.0,39,59
46110.0,39,59
46111.0,39,59
46111.0,82,60
46113.0,39,59
46114.0,39,59
46115.0,39,59
46115.0,82,60
46116.0,39,59
46117.0,39,59
46118.0,39,59
46119.0,39,59
46119.0,82,60
46121.0,56,74
46122.0,56,74
46123.0,56,74
46123.0,82,60
46125.0,82,60
46125.0,56,74
46126.0,56,74
46127.0,56,74
46128.0,15,48
46128.0,56,74
46128.0,82,60
46129.0,15,48
46129.0,82,60
46129.0,56,74
46130.0,15,48
46130.0,56,74
46131.0,56,74
46131.0,15,48
46132.0,15,48
46132.0,56,74
46133.0,56,74
46133.0,15,48
46134.0,15,48
46134.0,56,74
46135.0,15,48
46135.0,56,74
46136.0,15,48
46136.0,56,74
46137.0,15,48
46137.0,56,74
46138.0,15,48
46138.0,56,74
46139.0,15,48
46139.0,56,74
46139.0,82,60
46140.0,56,74
46140.0,15,48
46141.0,15,48
46141.0,56,74
46142.0,15,48
46142.0,56,74
46142.0,82,60
46143.0,15,48
46143.0,56,74
46144.0,56,74
46144.0,15,48
46145.0,56,74
46145.0,15,48
46146.0,56,74
46146.0,15,48
46146.0,82,60
46147.0,56,74
46147.0,15,48
46148.0,56,74
46148.0,82,60
46149.0,82,60
46149.0,56,74
46150.0,56,74
46151.0,15,48
46151.0,56,74
46151.0,82,60
46152.0,56,74
46152.0,82,60
46153.0,15,48
46153.0,56,74
46154.0,56,74
46155.0,15,48
46155.0,56,74
46156.0,56,74
46156.0,82,60
46157.0,56,74
46158.0,56,74
46158.0,15,48
46158.0,82,60
46159.0,56,74
46159.0,15,48
46159.0,82,60
46160.0,56,74
46160.0,82,60
46162.0,15,48
46163.0,82,60
46164.0,82,60
46164.0,15,48
46165.0,15,48
46165.0,39,59
46166.0,39,59
46166.0,15,48
46167.0,39,59
46167.0,82,60
46168.0,39,59
46169.0,15,48
46169.0,82,60
46169.0,39,59
46170.0,15,48
46170.0,82,60
46170.0,39,59
46171.0,15,48
46171.0,82,60
46171.0,39,59
46172.0,15,48
46172.0,39,59
46173.0,15,48
46173.0,39,59
46174.0,39,59
46175.0,82,60
46175.0,39,59
46175.0,15,48
46176.0,39,59
46176.0,15,48
46176.0,56,74
46177.0,39,59
46177.0,56,74
46177.0,15,48
46178.0,15,48
46179.0,15,48
46179.0,56,74
46183.0,82,60
46184.0,82,60
46187.0,25,75
46188.0,25,75
46190.0,25,75
46191.0,56,74
46192.0,56,74
46192.0,25,75
46193.0,56,74
46194.0,56,74
46195.0,56,74
46196.0,56,74
46197.0,56,74
46198.0,56,74
46198.0,82,60
46199.0,56,74
46199.0,82,60
46200.0,56,74
46201.0,56,74
46202.0,56,74
46203.0,56,74
46204.0,56,74
46205.0,56,74
46206.0,56,74
46206.0,39,59
46207.0,56,74
46208.0,56,74
46209.0,56,74
46210.0,39,59
46211.0,82,60
46211.0,39,59
46214.0,39,59
46215.0,39,59
46218.0,82,60
46218.0,39,59
46219.0,39,59
46222.0,82,60
46222.0,39,59
46223.0,39,59
46226.0,82,60
46228.0,39,59
46230.0,82,60
46230.0,39,59
46231.0,39,59
46238.0,82,60
46238.0,39,59
46239.0,82,60
46242.0,82,60
46248.0,82,60
46249.0,82,60
46271.0,15,48
46272.0,82,60
46272.0,15,48
46273.0,82,60
46273.0,15,48
46274.0,15,48
46275.0,82,60
46275.0,15,48
46276.0,15,48
46277.0,15,48
46278.0,15,48
46279.0,15,48
46280.0,82,60
46280.0,15,48
46281.0,15,48
46282.0,15,48
46283.0,15,48
46283.0,82,60
46284.0,15,48
46285.0,15,48
46286.0,15,48
46287.0,15,48
46288.0,15,48
46290.0,15,48
46291.0,15,48
46293.0,15,48
46294.0,15,48
46295.0,15,48
46296.0,82,60
46297.0,15,48
46300.0,56,74
46301.0,56,74
46302.0,56,74
46303.0,56,74
46304.0,56,74
46305.0,56,74
46306.0,25,75
46306.0,56,74
46307.0,56,74
46308.0,56,74
46309.0,56,74
46310.0,56,74
46311.0,56,74
46312.0,56,74
46313.0,56,74
46313.0,82,60
46314.0,56,74
46315.0,56,74
46316.0,56,74
46317.0,56,74
46318.0,56,74
46319.0,56,74
46320.0,56,74
46321.0,56,74
46322.0,56,74
46323.0,56,74
46324.0,56,74
46325.0,56,74
46326.0,56,74
46327.0,56,74
46328.0,56,74
46329.0,56,74
46330.0,56,74
46331.0,56,74
46332.0,56,74
46332.0,15,48
46333.0,15,48
46333.0,56,74
46334.0,56,74
46335.0,15,48
46335.0,56,74
46336.0,15,48
46336.0,56,74
46337.0,15,48
46337.0,56,74
46338.0,15,48
46338.0,56,74
46339.0,56,74
46339.0,15,48
46340.0,15,48
46341.0,15,48
46342.0,15,48
46343.0,15,48
46344.0,15,48
46348.0,25,75
46356.0,56,74
46357.0,56,74
46358.0,56,74
46359.0,56,74
46360.0,56,74
46360.0,25,75
46360.0,82,60
46361.0,82,60
46361.0,56,74
46362.0,56,74
46363.0,56,74
46364.0,56,74
46365.0,56,74
46366.0,56,74
46367.0,56,74
46368.0,56,74
46369.0,56,74
46370.0,56,74
46371.0,56,74
46372.0,56,74
46373.0,56,74
46374.0,56,74
46374.0,82,60
46375.0,56,74
46376.0,56,74
46377.0,56,74
46378.0,56,74
46379.0,56,74
46380.0,56,74
46381.0,56,74
46382.0,56,74
46383.0,56,74
46384.0,56,74
46385.0,56,74
46386.0,56,74
46387.0,56,74
46388.0,56,74
46389.0,56,74
46404.0,86,79
46405.0,86,79
46406.0,86,79
46414.0,86,79
46420.0,82,60
46427.0,24,84
46428.0,82,60
46435.0,55,62
46436.0,55,62
46437.0,55,62
46438.0,55,62
46439.0,55,62
46440.0,55,62
46441.0,55,62
46442.0,55,62
46443.0,55,62
46444.0,55,62
46445.0,55,62
46446.0,55,62
46446.0,61,7
46447.0,55,62
46447.0,61,7
46448.0,61,7
46448.0,55,62
46449.0,61,7
46449.0,55,62
46450.0,55,62
46451.0,55,62
46451.0,61,7
46452.0,55,62
46453.0,55,62
46453.0,61,7
46454.0,55,62
46454.0,4,84
46454.0,61,7
46455.0,55,62
46455.0,61,7
46455.0,4,84
46456.0,55,62
46459.0,86,79
46459.0,4,84
46461.0,86,79
46462.0,86,79
46463.0,86,79
46466.0,86,79
46466.0,82,60
46477.0,86,79
46479.0,86,79
46480.0,78,38
46480.0,86,79
46481.0,78,38
46481.0,86,79
46482.0,78,38
46482.0,86,79
46483.0,78,38
46483.0,86,79
46484.0,78,38
46485.0,78,38
46485.0,86,79
46486.0,78,38
46487.0,78,38
46488.0,4,84
46488.0,78,38
46489.0,24,84
46489.0,4,84
46489.0,78,38
46490.0,4,84
46490.0,78,38
46491.0,78,38
46492.0,78,38
46493.0,78,38
46493.0,69,47
46494.0,4,84
46494.0,78,38
46495.0,78,38
46496.0,78,38
46497.0,78,38
46497.0,4,84
46498.0,78,38
46498.0,4,84
46499.0,69,47
46499.0,78,38
46499.0,4,84
46500.0,69,47
46500.0,78,38
46500.0,4,84
46501.0,69,47
46501.0,86,79
46501.0,78,38
46502.0,82,60
46502.0,4,84
46502.0,69,47
46503.0,4,84
46504.0,4,84
46505.0,4,84
46509.0,4,84
46510.0,4,84
46511.0,4,84
46512.0,4,84
46514.0,4,84
46515.0,4,84
46516.0,4,84
46516.0,86,47
46517.0,86,47
46517.0,4,84
46518.0,4,84
46519.0,86,47
46520.0,86,47
46520.0,4,84
46521.0,86,47
46522.0,4,84
46523.0,86,47
46523.0,4,84
46525.0,86,47
46525.0,43,73
46525.0,4,84
46525.0,56,74
46526.0,86,47
46526.0,56,74
46526.0,43,73
46527.0,86,47
46527.0,56,74
46527.0,43,73
46528.0,56,74
46528.0,43,73
46529.0,56,74
46529.0,43,73
46530.0,4,84
46530.0,86,47
46530.0,43,73
46530.0,56,74
46531.0,56,74
46531.0,4,84
46531.0,86,47
46532.0,56,74
46533.0,56,74
46534.0,56,74
46535.0,56,74
46536.0,86,47
46536.0,56,74
46537.0,4,84
46537.0,86,47
46537.0,56,74
46538.0,43,11
46538.0,56,74
46539.0,86,47
46539.0,56,74
46540.0,56,74
46542.0,4,84
46543.0,86,47
46546.0,86,47
46546.0,4,84
46548.0,86,47
46550.0,56,74
46551.0,56,74
46552.0,56,74
46553.0,56,74
46554.0,56,74
46555.0,55,62
46555.0,32,22
46555.0,31,22
46555.0,56,74
46556.0,56,74
46556.0,86,47
46556.0,55,62
46557.0,56,74
46557.0,55,62
46558.0,55,62
46558.0,56,74
46559.0,56,74
46559.0,55,62
46559.0,86,47
46560.0,55,62
46560.0,86,47
46560.0,56,74
46561.0,56,74
46561.0,55,62
46561.0,86,47
46562.0,55,62
46562.0,86,47
46562.0,56,74
46563.0,56,74
46563.0,86,47
46563.0,55,62
46564.0,56,74
46564.0,55,62
46565.0,56,74
46565.0,55,62
46566.0,56,74
46567.0,56,74
46568.0,55,62
46568.0,56,74
46569.0,55,62
46569.0,56,74
46570.0,55,62
46570.0,56,74
46571.0,55,62
46571.0,4,84
46571.0,56,74
46572.0,55,62
46572.0,56,74
46573.0,55,62
46573.0,4,84
46573.0,56,74
46574.0,56,74
46574.0,55,62
46574.0,4,84
46575.0,4,84
46575.0,55,62
46575.0,56,74
46576.0,56,74
46576.0,4,84
46576.0,55,62
46577.0,55,62
46577.0,4,84
46577.0,56,74
46578.0,4,84
46578.0,56,74
46579.0,4,84
46579.0,56,74
46580.0,56,74
46580.0,4,84
46581.0,56,74
46582.0,56,74
46583.0,56,74
46584.0,4,84
46584.0,56,74
46585.0,56,74
46585.0,4,84
46586.0,56,74
46587.0,56,74
46588.0,56,74
46589.0,82,60
46589.0,56,74
46590.0,56,74
46590.0,4,84
46591.0,86,47
46591.0,56,74
46592.0,56,74
46592.0,86,47
46593.0,86,47
46593.0,56,74
46594.0,56,74
46594.0,86,47
46595.0,56,74
46595.0,61,7
46596.0,86,47
46596.0,56,74
46597.0,86,47
46597.0,56,74
46598.0,86,47
46598.0,56,74
46599.0,4,84
46599.0,56,74
46599.0,86,47
46600.0,4,84
46600.0,56,74
46600.0,86,47
46601.0,4,84
46601.0,56,74
46602.0,86,47
46602.0,56,74
46603.0,56,74
46603.0,4,84
46604.0,4,84
46604.0,56,74
46605.0,56,74
46606.0,4,84
46606.0,56,74
46607.0,4,84
46608.0,4,84
46609.0,4,84
46609.0,43,11
46610.0,43,11
46611.0,43,11
46611.0,4,84
46612.0,4,84
46613.0,4,84
46615.0,56,74
46617.0,56,74
46618.0,56,74
46619.0,82,60
46619.0,56,74
46621.0,56,74
46626.0,82,60
46626.0,56,74
46627.0,56,74
46627.0,82,60
46628.0,56,74
46629.0,56,74
46630.0,56,74
46631.0,56,74
46632.0,56,74
46633.0,56,74
46633.0,86,47
46634.0,56,74
46637.0,4,84
46639.0,82,60
46640.0,82,60
46640.0,56,74
46641.0,56,74
46642.0,86,47
46642.0,56,74
46643.0,86,47
46643.0,56,74
46644.0,56,74
46644.0,4,84
46644.0,86,47
46645.0,86,47
46645.0,56,74
46646.0,86,47
46646.0,56,74
46647.0,86,47
46647.0,56,74
46648.0,86,47
46648.0,56,74
46648.0,82,60
46649.0,56,74
46650.0,82,60
46650.0,56,74
46651.0,56,74
46652.0,56,74
46653.0,15,48
46653.0,56,74
46654.0,56,74
46655.0,82,60
46655.0,56,74
46656.0,15,48
46656.0,56,74
46657.0,56,74
46658.0,56,74
46658.0,82,60
46659.0,56,74
46660.0,57,2
46660.0,57,68
46660.0,68,2
46661.0,57,2
46661.0,57,68
46661.0,68,2
46662.0,57,2
46662.0,68,2
46662.0,57,68
46663.0,57,2
46663.0,68,2
46663.0,57,68
46663.0,82,60
46664.0,57,2
46664.0,68,2
46664.0,57,68
46664.0,86,47
46665.0,57,2
46665.0,68,2
46665.0,82,60
46665.0,57,68
46665.0,86,47
46666.0,57,68
46666.0,57,2
46666.0,68,2
46667.0,57,2
46667.0,4,84
46667.0,68,2
46667.0,57,68
46668.0,57,68
46668.0,68,2
46668.0,4,84
46668.0,82,60
46668.0,57,2
46669.0,57,2
46669.0,68,2
46669.0,57,68
46669.0,82,60
46670.0,57,2
46670.0,68,2
46670.0,57,68
46670.0,82,60
46671.0,57,2
46671.0,57,68
46671.0,82,60
46671.0,68,2
46672.0,57,2
46673.0,4,84
46673.0,86,47
46673.0,82,60
46673.0,57,2
46674.0,86,47
46674.0,57,2
46675.0,82,60
46675.0,86,47
46675.0,57,2
46676.0,46,21
46676.0,57,2
46676.0,86,47
46676.0,82,60
46677.0,4,84
46677.0,46,21
46677.0,57,2
46677.0,86,47
46677.0,82,60
46678.0,57,2
46678.0,86,47
46678.0,46,21
46678.0,82,60
46679.0,57,2
46679.0,86,47
46680.0,86,47
46680.0,46,21
46680.0,82,60
46680.0,57,2
46681.0,46,21
46682.0,82,60
46683.0,46,21
46683.0,82,60
46684.0,46,21
46684.0,82,60
46685.0,82,60
46685.0,54,48
46686.0,82,60
46687.0,82,60
46688.0,82,60
46689.0,86,47
46690.0,82,60
46691.0,82,60
46693.0,82,60
46694.0,82,60
46694.0,4,84
46695.0,86,47
46696.0,86,47
46696.0,82,60
46698.0,82,60
46699.0,82,60
46701.0,86,47
46701.0,82,60
46702.0,86,47
46703.0,86,47
46704.0,57,2
46704.0,86,47
46705.0,15,70
46705.0,32,31
46705.0,86,47
46705.0,56,74
46705.0,82,60
46706.0,82,60
46706.0,15,70
46706.0,32,31
46707.0,32,31
46707.0,56,74
46707.0,15,70
46708.0,15,70
46708.0,56,74
46709.0,15,70
46709.0,32,31
46709.0,56,74
46710.0,56,74
46710.0,32,31
46710.0,15,70
46710.0,82,60
46711.0,15,70
46711.0,82,60
46711.0,56,74
46712.0,15,70
46712.0,56,74
46712.0,82,60
46713.0,15,70
46713.0,56,74
46714.0,15,70
46714.0,82,60
46714.0,56,74
46715.0,82,60
46715.0,15,70
46715.0,56,74
46716.0,56,74
46716.0,15,70
46716.0,82,60
46717.0,15,70
46717.0,56,74
46718.0,15,70
46718.0,4,84
46718.0,82,60
46718.0,56,74
46719.0,15,70
46719.0,56,74
46719.0,82,60
46720.0,82,60
46720.0,15,70
46720.0,56,74
46721.0,15,70
46721.0,82,60
46721.0,56,74
46722.0,56,74
46722.0,15,70
46722.0,82,60
46723.0,56,74
46723.0,4,84
46723.0,15,70
46723.0,82,60
46724.0,56,74
46724.0,82,60
46724.0,15,70
46725.0,82,60
46725.0,56,74
46725.0,15,70
46726.0,15,70
46726.0,82,60
46726.0,56,74
46727.0,56,74
46727.0,86,47
46727.0,15,70
46727.0,82,60
46728.0,82,60
46728.0,86,47
46728.0,15,70
46728.0,56,74
46729.0,56,74
46729.0,82,60
46729.0,15,70
46730.0,82,60
46730.0,15,70
46731.0,15,70
46731.0,82,60
46732.0,82,60
46732.0,15,70
46733.0,15,70
46733.0,82,60
46734.0,82,60
46735.0,82,60
46736.0,15,70
46736.0,82,60
46737.0,82,60
46737.0,56,74
46738.0,63,15
46738.0,82,60
46739.0,82,60
46740.0,82,60
46741.0,82,60
46742.0,15,70
46742.0,46,21
46742.0,56,74
46742.0,86,47
46742.0,82,60
46743.0,15,70
46743.0,86,47
46743.0,82,60
46743.0,56,74
46744.0,82,60
46744.0,56,74
46745.0,56,74
46745.0,82,60
46745.0,86,47
46745.0,15,48
46745.0,25,75
46745.0,15,70
46746.0,15,48
46746.0,56,74
46746.0,82,60
46747.0,25,75
46747.0,56,74
46747.0,15,48
46747.0,82,60
46748.0,25,75
46748.0,82,60
46748.0,56,74
46748.0,15,48
46749.0,82,60
46749.0,15,48
46749.0,56,74
46750.0,81,52
46750.0,15,48
46750.0,56,74
46751.0,82,60
46751.0,15,48
46751.0,56,74
46752.0,82,60
46752.0,56,74
46752.0,15,48
46752.0,4,84
46753.0,15,48
46753.0,86,47
46753.0,82,60
46753.0,56,74
46754.0,15,70
46754.0,82,60
46754.0,15,48
46755.0,86,47
46755.0,82,60
46755.0,15,70
46756.0,86,47
46756.0,82,60
46756.0,15,48
46757.0,82,60
46758.0,82,60
46759.0,82,60
46760.0,82,60
46761.0,82,60
46761.0,15,48
46762.0,56,74
46762.0,82,60
46763.0,82,60
46763.0,56,74
46764.0,82,60
46765.0,4,84
46765.0,82,60
46766.0,82,60
46767.0,82,60
46767.0,56,74
46769.0,4,84
46769.0,63,15
46770.0,4,84
46770.0,81,52
46770.0,82,60
46771.0,4,84
46772.0,63,54
46772.0,82,60
46773.0,63,54
46773.0,82,60
46773.0,81,52
46774.0,15,54
46774.0,63,54
46774.0,86,47
46775.0,86,47
46775.0,82,60
46776.0,15,54
46776.0,81,52
46776.0,63,54
46776.0,63,15
46777.0,63,15
46777.0,15,54
46778.0,15,54
46778.0,82,60
46778.0,63,15
46779.0,15,54
46779.0,82,60
46780.0,82,60
46780.0,4,84
46780.0,15,54
46781.0,82,60
46781.0,15,54
46782.0,82,60
46782.0,4,84
46783.0,81,52
46783.0,82,60
46783.0,54,70
46784.0,82,60
46784.0,54,70
46784.0,81,52
46785.0,4,84
46785.0,82,60
46786.0,81,52
46787.0,46,21
46787.0,4,84
46787.0,82,60
46788.0,81,52
46788.0,82,60
46789.0,82,60
46789.0,56,74
46790.0,82,60
46791.0,63,15
46791.0,82,60
46791.0,4,84
46792.0,82,60
46792.0,4,84
46793.0,32,83
46793.0,82,60
46793.0,54,70
46793.0,86,47
