t,i,j
5187.0,1798,1913
5187.0,1791,1908
5187.0,1600,1756
5187.0,1806,1848
5187.0,1806,1811
5187.0,1811,1848
5187.0,1645,1756
5188.0,1538,1524
5188.0,1562,1463
5188.0,1582,1863
5188.0,1591,1858
5188.0,1512,1531
5188.0,1600,1645
5188.0,1798,1913
5188.0,1791,1908
5188.0,1670,1908
5188.0,1600,1756
5188.0,1806,1848
5188.0,1806,1811
5188.0,1811,1848
5188.0,1645,1756
5189.0,1551,1448
5189.0,1600,1645
5189.0,1695,1518
5189.0,1798,1913
5189.0,1791,1908
5189.0,1549,1890
5189.0,1857,1441
5189.0,1670,1908
5189.0,1600,1756
5189.0,1806,1848
5189.0,1806,1811
5189.0,1811,1848
5189.0,1645,1756
5190.0,1582,1863
5190.0,1792,1885
5190.0,1798,1913
5190.0,1898,1477
5190.0,1562,1463
5190.0,1791,1908
5190.0,1549,1890
5190.0,1857,1441
5190.0,1670,1908
5190.0,1923,1517
5190.0,1600,1756
5190.0,1806,1848
5190.0,1806,1811
5190.0,1811,1848
5190.0,1645,1756
5191.0,1562,1470
5191.0,1562,1463
5191.0,1642,1874
5191.0,1707,1487
5191.0,1767,1913
5191.0,1767,1798
5191.0,1835,1924
5191.0,1840,1913
5191.0,1791,1908
5191.0,1549,1890
5191.0,1857,1441
5191.0,1670,1908
5191.0,1923,1517
5191.0,1600,1756
5191.0,1806,1848
5191.0,1806,1811
5191.0,1811,1848
5191.0,1645,1756
5192.0,1570,1731
5192.0,1600,1645
5192.0,1628,1835
5192.0,1791,1908
5192.0,1877,1913
5192.0,1792,1885
5192.0,1798,1877
5192.0,1549,1890
5192.0,1582,1863
5192.0,1857,1441
5192.0,1670,1908
5192.0,1923,1517
5192.0,1798,1913
5192.0,1600,1756
5192.0,1806,1848
5192.0,1806,1811
5192.0,1811,1848
5192.0,1645,1756
5193.0,1792,1885
5193.0,1798,1877
5193.0,1911,1487
5193.0,1538,1524
5193.0,1549,1890
5193.0,1582,1863
5193.0,1857,1441
5193.0,1670,1908
5193.0,1923,1517
5193.0,1798,1913
5193.0,1600,1756
5193.0,1689,1825
5193.0,1806,1848
5193.0,1806,1811
5193.0,1811,1848
5193.0,1645,1756
5194.0,1538,1524
5194.0,1549,1890
5194.0,1582,1863
5194.0,1600,1519
5194.0,1695,1518
5194.0,1789,1803
5194.0,1847,1455
5194.0,1570,1731
5194.0,1628,1463
5194.0,1669,1754
5194.0,1857,1441
5194.0,1670,1908
5194.0,1601,1911
5194.0,1923,1517
5194.0,1798,1913
5194.0,1600,1756
5194.0,1689,1825
5194.0,1806,1848
5194.0,1806,1811
5194.0,1811,1848
5194.0,1645,1756
5195.0,1570,1731
5195.0,1628,1463
5195.0,1669,1754
5195.0,1710,1768
5195.0,1857,1441
5195.0,1670,1908
5195.0,1792,1885
5195.0,1601,1911
5195.0,1923,1517
5195.0,1798,1913
5195.0,1600,1756
5195.0,1689,1825
5195.0,1806,1848
5195.0,1806,1811
5195.0,1811,1848
5195.0,1645,1756
5196.0,1582,1863
5196.0,1670,1908
5196.0,1695,1759
5196.0,1768,1847
5196.0,1792,1885
5196.0,1818,1858
5196.0,1600,1645
5196.0,1601,1911
5196.0,1923,1517
5196.0,1798,1913
5196.0,1600,1756
5196.0,1689,1825
5196.0,1562,1759
5196.0,1562,1695
5196.0,1806,1848
5196.0,1806,1811
5196.0,1811,1848
5196.0,1645,1756
5197.0,1628,1840
5197.0,1669,1754
5197.0,1835,1847
5197.0,1890,1525
5197.0,1600,1645
5197.0,1601,1911
5197.0,1570,1731
5197.0,1923,1517
5197.0,1798,1913
5197.0,1600,1756
5197.0,1685,1740
5197.0,1689,1825
5197.0,1562,1759
5197.0,1562,1695
5197.0,1806,1848
5197.0,1806,1811
5197.0,1811,1848
5197.0,1645,1756
5198.0,1538,1524
5198.0,1600,1645
5198.0,1601,1911
5198.0,1617,1441
5198.0,1617,1767
5198.0,1628,1463
5198.0,1684,1840
5198.0,1711,1479
5198.0,1740,1847
5198.0,1765,1487
5198.0,1798,1840
5198.0,1570,1731
5198.0,1771,1923
5198.0,1771,1517
5198.0,1923,1517
5198.0,1798,1913
5198.0,1840,1913
5198.0,1600,1756
5198.0,1685,1740
5198.0,1689,1825
5198.0,1873,1887
5198.0,1562,1759
5198.0,1562,1695
5198.0,1806,1848
5198.0,1806,1811
5198.0,1811,1848
5198.0,1645,1756
5199.0,1570,1731
5199.0,1582,1863
5199.0,1645,1519
5199.0,1669,1754
5199.0,1684,1463
5199.0,1767,1840
5199.0,1771,1923
5199.0,1771,1517
5199.0,1923,1517
5199.0,1798,1913
5199.0,1840,1913
5199.0,1600,1756
5199.0,1600,1519
5199.0,1685,1740
5199.0,1689,1825
5199.0,1873,1887
5199.0,1670,1877
5199.0,1562,1759
5199.0,1562,1695
5199.0,1806,1848
5199.0,1806,1811
5199.0,1811,1848
5199.0,1645,1756
5200.0,1634,1491
5200.0,1711,1740
5200.0,1798,1913
5200.0,1840,1913
5200.0,1876,1882
5200.0,1459,1516
5200.0,1460,1499
5200.0,1600,1756
5200.0,1600,1519
5200.0,1617,1857
5200.0,1685,1740
5200.0,1689,1825
5200.0,1873,1887
5200.0,1877,1908
5200.0,1670,1877
5200.0,1789,1803
5200.0,1562,1759
5200.0,1562,1695
5200.0,1806,1848
5200.0,1806,1811
5200.0,1811,1848
5200.0,1645,1756
5201.0,1570,1731
5201.0,1600,1756
5201.0,1600,1645
5201.0,1600,1519
5201.0,1617,1857
5201.0,1617,1441
5201.0,1628,1684
5201.0,1670,1908
5201.0,1685,1740
5201.0,1689,1825
5201.0,1767,1840
5201.0,1818,1858
5201.0,1873,1887
5201.0,1877,1908
5201.0,1670,1877
5201.0,1789,1803
5201.0,1562,1759
5201.0,1562,1695
5201.0,1601,1911
5201.0,1806,1848
5201.0,1806,1811
5201.0,1811,1848
5201.0,1645,1756
5202.0,1670,1877
5202.0,1684,1767
5202.0,1740,1847
5202.0,1789,1803
5202.0,1831,1460
5202.0,1549,1890
5202.0,1562,1759
5202.0,1628,1908
5202.0,1538,1501
5202.0,1562,1695
5202.0,1601,1911
5202.0,1831,1499
5202.0,1806,1848
5202.0,1806,1811
5202.0,1811,1848
5202.0,1798,1913
5202.0,1645,1756
5203.0,1549,1890
5203.0,1562,1759
5203.0,1617,1767
5203.0,1628,1908
5203.0,1645,1519
5203.0,1685,1740
5203.0,1857,1441
5203.0,1538,1501
5203.0,1600,1756
5203.0,1628,1877
5203.0,1689,1825
5203.0,1549,1825
5203.0,1873,1887
5203.0,1562,1695
5203.0,1601,1911
5203.0,1831,1499
5203.0,1806,1848
5203.0,1806,1811
5203.0,1811,1848
5203.0,1877,1908
5203.0,1798,1913
5203.0,1645,1756
5204.0,1538,1501
5204.0,1546,1516
5204.0,1546,1431
5204.0,1600,1756
5204.0,1625,1920
5204.0,1628,1877
5204.0,1684,1913
5204.0,1689,1825
5204.0,1789,1803
5204.0,1792,1872
5204.0,1549,1825
5204.0,1873,1887
5204.0,1562,1695
5204.0,1601,1911
5204.0,1831,1499
5204.0,1831,1460
5204.0,1806,1848
5204.0,1806,1811
5204.0,1811,1848
5204.0,1877,1908
5204.0,1603,1628
5204.0,1798,1913
5204.0,1645,1756
5205.0,1549,1689
5205.0,1549,1825
5205.0,1603,1908
5205.0,1617,1441
5205.0,1685,1740
5205.0,1767,1857
5205.0,1840,1441
5205.0,1873,1887
5205.0,1877,1463
5205.0,1913,1441
5205.0,1512,1531
5205.0,1562,1695
5205.0,1601,1911
5205.0,1767,1441
5205.0,1831,1499
5205.0,1831,1460
5205.0,1460,1499
5205.0,1603,1463
5205.0,1617,1857
5205.0,1806,1848
5205.0,1806,1811
5205.0,1857,1441
5205.0,1811,1848
5205.0,1877,1908
5205.0,1645,1519
5205.0,1603,1628
5205.0,1798,1913
5205.0,1645,1756
5206.0,1543,1676
5206.0,1562,1695
5206.0,1599,1531
5206.0,1601,1911
5206.0,1617,1913
5206.0,1669,1754
5206.0,1676,1434
5206.0,1767,1840
5206.0,1767,1441
5206.0,1768,1847
5206.0,1831,1499
5206.0,1831,1460
5206.0,1887,1477
5206.0,1894,1513
5206.0,1460,1499
5206.0,1549,1890
5206.0,1603,1463
5206.0,1617,1857
5206.0,1628,1463
5206.0,1670,1908
5206.0,1670,1877
5206.0,1789,1803
5206.0,1806,1848
5206.0,1806,1811
5206.0,1854,1513
5206.0,1857,1441
5206.0,1811,1848
5206.0,1600,1756
5206.0,1877,1908
5206.0,1645,1519
5206.0,1603,1628
5206.0,1798,1913
5206.0,1645,1756
5207.0,1542,1907
5207.0,1549,1890
5207.0,1563,1908
5207.0,1570,1731
5207.0,1603,1463
5207.0,1617,1857
5207.0,1628,1463
5207.0,1670,1908
5207.0,1670,1877
5207.0,1708,1501
5207.0,1789,1803
5207.0,1806,1848
5207.0,1806,1811
5207.0,1854,1513
5207.0,1857,1441
5207.0,1873,1887
5207.0,1431,1516
5207.0,1459,1516
5207.0,1538,1524
5207.0,1600,1519
5207.0,1617,1441
5207.0,1811,1848
5207.0,1600,1756
5207.0,1756,1519
5207.0,1877,1908
5207.0,1645,1519
5207.0,1603,1628
5207.0,1798,1913
5207.0,1645,1756
5208.0,1538,1524
5208.0,1600,1519
5208.0,1601,1894
5208.0,1617,1441
5208.0,1634,1491
5208.0,1676,1434
5208.0,1684,1798
5208.0,1689,1825
5208.0,1768,1521
5208.0,1811,1848
5208.0,1600,1756
5208.0,1601,1911
5208.0,1755,1850
5208.0,1755,1868
5208.0,1850,1868
5208.0,1756,1519
5208.0,1877,1908
5208.0,1645,1519
5208.0,1603,1628
5208.0,1798,1913
5208.0,1645,1756
5209.0,1543,1440
5209.0,1543,1513
5209.0,1600,1756
5209.0,1601,1911
5209.0,1603,1463
5209.0,1613,1835
5209.0,1613,1887
5209.0,1617,1767
5209.0,1698,1707
5209.0,1698,1764
5209.0,1755,1850
5209.0,1755,1868
5209.0,1767,1913
5209.0,1840,1463
5209.0,1850,1868
5209.0,1868,1882
5209.0,1898,1477
5209.0,1449,1531
5209.0,1460,1499
5209.0,1562,1695
5209.0,1669,1754
5209.0,1755,1882
5209.0,1756,1519
5209.0,1789,1803
5209.0,1767,1441
5209.0,1877,1908
5209.0,1645,1519
5209.0,1603,1628
5209.0,1798,1913
5209.0,1538,1501
5209.0,1645,1756
5210.0,1562,1759
5210.0,1562,1695
5210.0,1600,1519
5210.0,1642,1835
5210.0,1645,1890
5210.0,1669,1754
5210.0,1684,1463
5210.0,1755,1882
5210.0,1756,1519
5210.0,1789,1803
5210.0,1894,1516
5210.0,1501,1524
5210.0,1767,1441
5210.0,1767,1840
5210.0,1877,1908
5210.0,1645,1519
5210.0,1890,1519
5210.0,1603,1628
5210.0,1798,1913
5210.0,1538,1501
5210.0,1645,1756
5211.0,1538,1524
5211.0,1570,1731
5211.0,1603,1463
5211.0,1617,1857
5211.0,1628,1463
5211.0,1676,1440
5211.0,1727,1434
5211.0,1767,1441
5211.0,1790,1498
5211.0,1840,1913
5211.0,1840,1857
5211.0,1767,1840
5211.0,1840,1441
5211.0,1877,1908
5211.0,1645,1519
5211.0,1698,1707
5211.0,1890,1519
5211.0,1908,1479
5211.0,1603,1628
5211.0,1798,1913
5211.0,1538,1501
5211.0,1645,1756
5212.0,1562,1759
5212.0,1600,1890
5212.0,1600,1756
5212.0,1601,1911
5212.0,1645,1890
5212.0,1669,1754
5212.0,1676,1740
5212.0,1689,1924
5212.0,1711,1908
5212.0,1756,1890
5212.0,1767,1840
5212.0,1840,1441
5212.0,1877,1908
5212.0,1501,1524
5212.0,1645,1519
5212.0,1698,1707
5212.0,1877,1479
5212.0,1890,1519
5212.0,1600,1519
5212.0,1711,1877
5212.0,1752,1766
5212.0,1756,1519
5212.0,1667,1487
5212.0,1908,1479
5212.0,1603,1628
5212.0,1798,1913
5212.0,1711,1479
5212.0,1538,1501
5212.0,1645,1756
5213.0,1617,1924
5213.0,1645,1519
5213.0,1689,1825
5213.0,1698,1707
5213.0,1711,1920
5213.0,1857,1441
5213.0,1877,1479
5213.0,1890,1519
5213.0,1543,1513
5213.0,1570,1731
5213.0,1600,1519
5213.0,1711,1877
5213.0,1752,1766
5213.0,1756,1519
5213.0,1789,1803
5213.0,1667,1487
5213.0,1908,1479
5213.0,1603,1628
5213.0,1798,1913
5213.0,1711,1479
5213.0,1538,1501
5213.0,1549,1890
5213.0,1645,1756
5214.0,1543,1513
5214.0,1570,1731
5214.0,1600,1825
5214.0,1600,1519
5214.0,1711,1877
5214.0,1752,1766
5214.0,1756,1519
5214.0,1767,1924
5214.0,1789,1803
5214.0,1924,1441
5214.0,1825,1519
5214.0,1667,1505
5214.0,1667,1487
5214.0,1667,1893
5214.0,1487,1505
5214.0,1711,1908
5214.0,1877,1908
5214.0,1908,1479
5214.0,1603,1628
5214.0,1798,1913
5214.0,1711,1479
5214.0,1538,1501
5214.0,1549,1890
5214.0,1645,1756
5215.0,1617,1857
5215.0,1684,1840
5215.0,1684,1767
5215.0,1756,1825
5215.0,1767,1857
5215.0,1825,1519
5215.0,1617,1767
5215.0,1877,1479
5215.0,1887,1477
5215.0,1578,1497
5215.0,1578,1667
5215.0,1667,1505
5215.0,1667,1487
5215.0,1893,1497
5215.0,1487,1497
5215.0,1497,1505
5215.0,1578,1505
5215.0,1667,1893
5215.0,1893,1505
5215.0,1487,1505
5215.0,1578,1893
5215.0,1578,1487
5215.0,1711,1908
5215.0,1877,1908
5215.0,1893,1487
5215.0,1908,1479
5215.0,1603,1628
5215.0,1798,1913
5215.0,1711,1479
5215.0,1538,1501
5215.0,1562,1695
5215.0,1549,1890
5215.0,1645,1756
5216.0,1538,1524
5216.0,1600,1825
5216.0,1617,1441
5216.0,1625,1887
5216.0,1634,1734
5216.0,1667,1512
5216.0,1711,1877
5216.0,1727,1845
5216.0,1767,1441
5216.0,1767,1857
5216.0,1768,1772
5216.0,1825,1519
5216.0,1840,1441
5216.0,1907,1438
5216.0,1505,1512
5216.0,1601,1911
5216.0,1617,1767
5216.0,1877,1479
5216.0,1887,1477
5216.0,1578,1497
5216.0,1578,1667
5216.0,1667,1505
5216.0,1667,1487
5216.0,1893,1497
5216.0,1487,1497
5216.0,1497,1505
5216.0,1578,1505
5216.0,1667,1893
5216.0,1893,1512
5216.0,1893,1505
5216.0,1487,1505
5216.0,1578,1893
5216.0,1578,1487
5216.0,1711,1908
5216.0,1877,1908
5216.0,1893,1487
5216.0,1908,1479
5216.0,1603,1628
5216.0,1798,1913
5216.0,1711,1479
5216.0,1538,1501
5216.0,1562,1695
5216.0,1549,1890
5216.0,1645,1756
5217.0,1578,1446
5217.0,1600,1525
5217.0,1601,1911
5217.0,1617,1767
5217.0,1667,1446
5217.0,1767,1798
5217.0,1767,1913
5217.0,1877,1479
5217.0,1887,1477
5217.0,1446,1505
5217.0,1446,1512
5217.0,1446,1487
5217.0,1446,1497
5217.0,1578,1497
5217.0,1578,1667
5217.0,1667,1505
5217.0,1667,1487
5217.0,1789,1803
5217.0,1893,1497
5217.0,1487,1497
5217.0,1497,1505
5217.0,1578,1505
5217.0,1667,1893
5217.0,1893,1512
5217.0,1893,1505
5217.0,1487,1505
5217.0,1578,1893
5217.0,1578,1487
5217.0,1711,1908
5217.0,1877,1908
5217.0,1893,1487
5217.0,1908,1479
5217.0,1603,1628
5217.0,1798,1913
5217.0,1562,1759
5217.0,1680,1772
5217.0,1711,1479
5217.0,1538,1501
5217.0,1562,1695
5217.0,1549,1890
5217.0,1645,1756
5218.0,1549,1525
5218.0,1563,1696
5218.0,1578,1497
5218.0,1578,1667
5218.0,1667,1505
5218.0,1667,1487
5218.0,1684,1840
5218.0,1789,1803
5218.0,1893,1497
5218.0,1487,1512
5218.0,1487,1497
5218.0,1497,1505
5218.0,1578,1505
5218.0,1667,1893
5218.0,1893,1512
5218.0,1893,1505
5218.0,1487,1505
5218.0,1578,1893
5218.0,1578,1487
5218.0,1711,1908
5218.0,1877,1908
5218.0,1893,1487
5218.0,1908,1479
5218.0,1538,1524
5218.0,1603,1628
5218.0,1798,1913
5218.0,1562,1759
5218.0,1680,1772
5218.0,1711,1877
5218.0,1711,1479
5218.0,1538,1501
5218.0,1562,1695
5218.0,1549,1890
5218.0,1645,1756
5219.0,1563,1648
5219.0,1578,1505
5219.0,1601,1911
5219.0,1667,1893
5219.0,1676,1439
5219.0,1774,1444
5219.0,1857,1441
5219.0,1893,1512
5219.0,1893,1505
5219.0,1487,1505
5219.0,1501,1524
5219.0,1505,1512
5219.0,1578,1893
5219.0,1578,1487
5219.0,1711,1908
5219.0,1877,1908
5219.0,1893,1487
5219.0,1908,1479
5219.0,1617,1857
5219.0,1538,1524
5219.0,1603,1628
5219.0,1798,1913
5219.0,1562,1759
5219.0,1680,1772
5219.0,1669,1754
5219.0,1711,1877
5219.0,1711,1479
5219.0,1538,1501
5219.0,1562,1695
5219.0,1877,1479
5219.0,1549,1890
5219.0,1645,1756
5220.0,1578,1512
5220.0,1578,1893
5220.0,1578,1487
5220.0,1642,1427
5220.0,1684,1840
5220.0,1688,1531
5220.0,1711,1908
5220.0,1877,1908
5220.0,1887,1492
5220.0,1893,1487
5220.0,1907,1438
5220.0,1908,1479
5220.0,1549,1525
5220.0,1617,1857
5220.0,1890,1525
5220.0,1538,1524
5220.0,1603,1628
5220.0,1798,1913
5220.0,1562,1759
5220.0,1680,1772
5220.0,1669,1754
5220.0,1711,1877
5220.0,1711,1479
5220.0,1538,1501
5220.0,1570,1731
5220.0,1908,1920
5220.0,1562,1695
5220.0,1877,1479
5220.0,1549,1890
5220.0,1645,1756
5221.0,1549,1525
5221.0,1617,1857
5221.0,1688,1717
5221.0,1727,1845
5221.0,1890,1525
5221.0,1538,1524
5221.0,1603,1628
5221.0,1684,1857
5221.0,1798,1913
5221.0,1767,1840
5221.0,1501,1524
5221.0,1562,1759
5221.0,1680,1772
5221.0,1669,1754
5221.0,1711,1877
5221.0,1711,1479
5221.0,1538,1501
5221.0,1570,1731
5221.0,1908,1920
5221.0,1562,1695
5221.0,1877,1479
5221.0,1549,1890
5221.0,1645,1756
5222.0,1538,1524
5222.0,1603,1628
5222.0,1617,1441
5222.0,1677,1701
5222.0,1684,1857
5222.0,1688,1877
5222.0,1688,1711
5222.0,1798,1913
5222.0,1887,1427
5222.0,1767,1840
5222.0,1789,1803
5222.0,1501,1524
5222.0,1562,1759
5222.0,1680,1772
5222.0,1669,1754
5222.0,1711,1877
5222.0,1711,1479
5222.0,1538,1501
5222.0,1570,1731
5222.0,1908,1920
5222.0,1562,1695
5222.0,1877,1479
5222.0,1549,1890
5222.0,1645,1756
5223.0,1569,1742
5223.0,1676,1439
5223.0,1689,1805
5223.0,1727,1434
5223.0,1767,1840
5223.0,1617,1857
5223.0,1789,1803
5223.0,1887,1440
5223.0,1501,1524
5223.0,1562,1759
5223.0,1680,1772
5223.0,1669,1754
5223.0,1711,1877
5223.0,1711,1479
5223.0,1538,1501
5223.0,1570,1731
5223.0,1908,1920
5223.0,1562,1695
5223.0,1572,1647
5223.0,1877,1479
5223.0,1549,1890
5223.0,1645,1756
5224.0,1549,1525
5224.0,1617,1857
5224.0,1617,1684
5224.0,1628,1463
5224.0,1659,1717
5224.0,1789,1803
5224.0,1882,1503
5224.0,1887,1440
5224.0,1890,1525
5224.0,1501,1524
5224.0,1562,1759
5224.0,1617,1441
5224.0,1680,1772
5224.0,1664,1821
5224.0,1669,1754
5224.0,1711,1877
5224.0,1711,1479
5224.0,1538,1501
5224.0,1570,1731
5224.0,1908,1920
5224.0,1562,1695
5224.0,1572,1647
5224.0,1877,1479
5224.0,1549,1890
5224.0,1645,1756
5225.0,1562,1752
5225.0,1562,1759
5225.0,1569,1512
5225.0,1569,1626
5225.0,1569,1742
5225.0,1616,1518
5225.0,1617,1441
5225.0,1626,1774
5225.0,1630,1761
5225.0,1680,1772
5225.0,1742,1512
5225.0,1767,1857
5225.0,1664,1821
5225.0,1669,1754
5225.0,1711,1877
5225.0,1711,1479
5225.0,1440,1477
5225.0,1538,1501
5225.0,1570,1731
5225.0,1603,1628
5225.0,1908,1920
5225.0,1798,1913
5225.0,1562,1695
5225.0,1572,1647
5225.0,1877,1479
5225.0,1549,1890
5225.0,1645,1756
5226.0,1543,1550
5226.0,1617,1798
5226.0,1664,1821
5226.0,1669,1754
5226.0,1549,1525
5226.0,1711,1877
5226.0,1711,1479
5226.0,1718,1889
5226.0,1440,1477
5226.0,1538,1501
5226.0,1570,1731
5226.0,1603,1628
5226.0,1501,1524
5226.0,1887,1440
5226.0,1908,1920
5226.0,1798,1913
5226.0,1562,1695
5226.0,1572,1647
5226.0,1877,1479
5226.0,1549,1890
5226.0,1645,1756
5227.0,1540,1542
5227.0,1549,1525
5227.0,1579,1708
5227.0,1642,1790
5227.0,1664,1490
5227.0,1711,1877
5227.0,1711,1479
5227.0,1718,1889
5227.0,1727,1434
5227.0,1731,1874
5227.0,1767,1840
5227.0,1440,1477
5227.0,1538,1501
5227.0,1570,1731
5227.0,1603,1628
5227.0,1684,1840
5227.0,1752,1767
5227.0,1501,1524
5227.0,1887,1440
5227.0,1908,1920
5227.0,1798,1913
5227.0,1680,1772
5227.0,1562,1695
5227.0,1572,1647
5227.0,1877,1479
5227.0,1549,1890
5227.0,1645,1756
5228.0,1538,1524
5228.0,1538,1501
5228.0,1570,1731
5228.0,1603,1628
5228.0,1664,1761
5228.0,1684,1840
5228.0,1695,1759
5228.0,1752,1767
5228.0,1915,1473
5228.0,1562,1759
5228.0,1664,1821
5228.0,1501,1524
5228.0,1887,1440
5228.0,1908,1920
5228.0,1798,1913
5228.0,1680,1772
5228.0,1562,1695
5228.0,1670,1479
5228.0,1572,1647
5228.0,1877,1479
5228.0,1549,1890
5228.0,1645,1756
5229.0,1550,1727
5229.0,1562,1759
5229.0,1664,1821
5229.0,1669,1754
5229.0,1684,1857
5229.0,1756,1825
5229.0,1825,1519
5229.0,1600,1519
5229.0,1708,1760
5229.0,1440,1477
5229.0,1501,1524
5229.0,1670,1877
5229.0,1887,1440
5229.0,1908,1920
5229.0,1727,1434
5229.0,1798,1913
5229.0,1680,1772
5229.0,1562,1695
5229.0,1670,1479
5229.0,1598,1514
5229.0,1572,1647
5229.0,1877,1479
5229.0,1549,1890
5229.0,1645,1756
5230.0,1549,1525
5230.0,1600,1519
5230.0,1617,1441
5230.0,1630,1761
5230.0,1630,1708
5230.0,1706,1708
5230.0,1708,1760
5230.0,1708,1761
5230.0,1752,1913
5230.0,1440,1477
5230.0,1501,1524
5230.0,1603,1628
5230.0,1670,1877
5230.0,1887,1440
5230.0,1890,1525
5230.0,1908,1920
5230.0,1563,1717
5230.0,1727,1434
5230.0,1798,1913
5230.0,1680,1772
5230.0,1600,1825
5230.0,1562,1695
5230.0,1670,1479
5230.0,1598,1514
5230.0,1572,1647
5230.0,1877,1479
5230.0,1549,1890
5230.0,1645,1756
5231.0,1603,1628
5231.0,1617,1752
5231.0,1630,1706
5231.0,1648,1696
5231.0,1670,1877
5231.0,1752,1798
5231.0,1761,1493
5231.0,1789,1803
5231.0,1887,1440
5231.0,1890,1525
5231.0,1908,1920
5231.0,1563,1717
5231.0,1727,1434
5231.0,1798,1913
5231.0,1669,1754
5231.0,1680,1772
5231.0,1600,1825
5231.0,1538,1501
5231.0,1562,1695
5231.0,1670,1479
5231.0,1598,1514
5231.0,1572,1647
5231.0,1877,1479
5231.0,1549,1890
5231.0,1645,1756
5232.0,1562,1759
5232.0,1563,1717
5232.0,1570,1731
5232.0,1727,1434
5232.0,1760,1761
5232.0,1767,1840
5232.0,1798,1913
5232.0,1669,1754
5232.0,1680,1772
5232.0,1802,1495
5232.0,1600,1825
5232.0,1513,1518
5232.0,1538,1501
5232.0,1562,1695
5232.0,1670,1479
5232.0,1598,1514
5232.0,1572,1647
5232.0,1877,1479
5232.0,1549,1890
5232.0,1645,1756
5233.0,1555,1572
5233.0,1603,1628
5233.0,1669,1754
5233.0,1680,1772
5233.0,1802,1495
5233.0,1501,1524
5233.0,1600,1825
5233.0,1670,1877
5233.0,1708,1760
5233.0,1908,1920
5233.0,1513,1518
5233.0,1538,1501
5233.0,1562,1695
5233.0,1670,1479
5233.0,1907,1438
5233.0,1598,1514
5233.0,1761,1493
5233.0,1572,1647
5233.0,1877,1479
5233.0,1549,1890
5233.0,1645,1756
5234.0,1562,1759
5234.0,1600,1825
5234.0,1617,1752
5234.0,1628,1754
5234.0,1634,1734
5234.0,1670,1877
5234.0,1676,1526
5234.0,1708,1760
5234.0,1789,1803
5234.0,1908,1920
5234.0,1513,1518
5234.0,1538,1501
5234.0,1562,1695
5234.0,1600,1519
5234.0,1670,1479
5234.0,1907,1438
5234.0,1598,1514
5234.0,1761,1493
5234.0,1572,1647
5234.0,1877,1479
5234.0,1711,1908
5234.0,1549,1890
5234.0,1645,1756
5234.0,1727,1434
5235.0,1538,1501
5235.0,1562,1695
5235.0,1579,1887
5235.0,1600,1519
5235.0,1664,1821
5235.0,1670,1479
5235.0,1711,1920
5235.0,1749,1807
5235.0,1752,1767
5235.0,1756,1519
5235.0,1821,1455
5235.0,1907,1438
5235.0,1915,1473
5235.0,1598,1514
5235.0,1645,1519
5235.0,1752,1840
5235.0,1752,1766
5235.0,1761,1493
5235.0,1572,1647
5235.0,1798,1913
5235.0,1877,1479
5235.0,1603,1628
5235.0,1711,1908
5235.0,1501,1524
5235.0,1549,1890
5235.0,1645,1756
5235.0,1727,1434
5236.0,1568,1840
5236.0,1568,1441
5236.0,1568,1767
5236.0,1572,1882
5236.0,1598,1514
5236.0,1645,1519
5236.0,1647,1700
5236.0,1647,1882
5236.0,1708,1760
5236.0,1752,1840
5236.0,1752,1766
5236.0,1761,1493
5236.0,1767,1840
5236.0,1789,1803
5236.0,1563,1618
5236.0,1570,1731
5236.0,1572,1647
5236.0,1711,1877
5236.0,1572,1700
5236.0,1700,1882
5236.0,1798,1913
5236.0,1877,1479
5236.0,1600,1645
5236.0,1600,1756
5236.0,1603,1628
5236.0,1711,1908
5236.0,1711,1479
5236.0,1877,1908
5236.0,1501,1524
5236.0,1549,1890
5236.0,1645,1756
5236.0,1908,1479
5236.0,1727,1434
5237.0,1538,1524
5237.0,1562,1759
5237.0,1563,1618
5237.0,1568,1470
5237.0,1570,1731
5237.0,1572,1604
5237.0,1572,1647
5237.0,1604,1700
5237.0,1613,1435
5237.0,1670,1711
5237.0,1711,1877
5237.0,1513,1518
5237.0,1538,1501
5237.0,1572,1700
5237.0,1700,1882
5237.0,1749,1490
5237.0,1798,1913
5237.0,1840,1857
5237.0,1877,1479
5237.0,1887,1440
5237.0,1600,1645
5237.0,1617,1441
5237.0,1670,1908
5237.0,1600,1756
5237.0,1603,1628
5237.0,1680,1772
5237.0,1670,1479
5237.0,1711,1908
5237.0,1711,1479
5237.0,1877,1908
5237.0,1501,1524
5237.0,1549,1890
5237.0,1645,1756
5237.0,1908,1479
5237.0,1727,1434
5237.0,1500,1511
5238.0,1538,1501
5238.0,1572,1700
5238.0,1630,1761
5238.0,1700,1882
5238.0,1749,1490
5238.0,1752,1840
5238.0,1798,1913
5238.0,1840,1857
5238.0,1877,1479
5238.0,1887,1440
5238.0,1600,1645
5238.0,1617,1441
5238.0,1670,1908
5238.0,1600,1756
5238.0,1603,1628
5238.0,1680,1772
5238.0,1598,1514
5238.0,1670,1479
5238.0,1711,1908
5238.0,1711,1479
5238.0,1877,1908
5238.0,1501,1524
5238.0,1562,1470
5238.0,1549,1890
5238.0,1645,1756
5238.0,1908,1479
5238.0,1727,1434
5238.0,1500,1511
5239.0,1570,1731
5239.0,1600,1645
5239.0,1617,1441
5239.0,1670,1908
5239.0,1752,1798
5239.0,1600,1756
5239.0,1603,1628
5239.0,1680,1772
5239.0,1767,1840
